ingresos_mensuales,minutos_mensuales,cargo_recurrente,llamadas_asistidas_director,minutos_excedentes,llamadas_roaming,cambio_perc_minutos,cambio_perc_ingresos,llamadas_caidas,llamadas_bloqueadas,llamadas_no_contestadas,llamadas_atencion_cliente,llamadas_tripartitas,llamadas_recibidas,llamadas_salientes,llamadas_entrantes,llamadas_pico_ent_sal,llamadas_no_pico_ent_sal,llamadas_caidas_bloqueadas,llamadas_desviadas,llamadas_en_espera,meses_en_servicio,suscripciones_unicas,suscripciones_activas,equipos_totales,modelos_equipos,dias_equipo_actual,edad_hogar_1,edad_hogar_2,llamadas_retencion,ofertas_retencion_aceptadas,referidos_realizados,grupo_ingresos,ajustes_calificacion_credito,ingreso_diario,ratio_uso,costo_por_minuto,ocupacion,calificacion_crediticia,estado_civil,area_servicio,churn_bin
80.39,625,70.0,0.0,51,0,64.0,17.2,3.3,23.7,60.3,7,0.7000000000000001,62.6,25.7,4.3,181.3,131.7,27.0,0.0,0.30000000000000004,11,2,2,1,1.0,307,60.0,64.0,0,0,0,3,0,2.679666666666667,0.07544378698224852,0.128624,Crafts,4-Medium,Yes,CHINBK847,0
38.99,288,45.0,0.0,0,0,32.0,0.0,14.3,19.7,53.3,0,0.0,68.2,7.0,5.7,64.0,113.7,34.0,0.0,1.7000000000000002,9,2,2,1,1.0,261,0.0,0.0,0,0,0,6,0,1.2996666666666667,0.0,0.13538194444444446,Other,3-Good,,ATLANE678,0
34.31,723,10.0,2.9699999999999998,86,0,-13.0,-22.7,5.7,4.0,27.7,0,0.0,175.4,11.7,10.0,161.7,77.7,9.7,0.0,0.30000000000000004,9,2,2,1,1.0,261,40.0,40.0,0,0,0,9,0,1.1436666666666668,0.10630407911001236,0.04745504840940526,Self,1-Highest,Yes,HOUHOU281,0
94.22,1082,60.0,11.14,88,0,-344.0,-41.3,12.3,0.0,82.7,2,0.0,250.9,42.0,1.3,192.3,135.0,12.3,0.0,3.3,13,1,1,1,1.0,368,44.0,44.0,1,1,0,7,0,3.1406666666666667,0.07521367521367521,0.08707948243992607,Other,4-Medium,Yes,DETROS810,1
40.25,967,45.0,0.0,0,1,-312.0,-1.3,2.7,105.3,54.3,12,0.0,75.3,9.7,0.7000000000000001,78.7,112.0,108.0,0.0,0.7000000000000001,9,1,1,1,1.0,261,36.0,0.0,0,0,0,6,0,1.3416666666666666,0.0,0.041623578076525336,Other,2-High,Yes,OKCWIC940,0
39.97,763,45.0,0.0,2,0,20.0,2.9,3.0,7.0,62.0,4,0.0,117.8,57.7,7.3,61.0,235.7,10.0,0.0,1.7000000000000002,11,1,1,2,1.0,307,54.0,28.0,0,0,0,7,0,1.3323333333333334,0.00261437908496732,0.05238532110091743,Other,4-Medium,,NMXLAR956,0
45.49,612,45.0,0.25,29,0,406.0,16.8,23.0,4.3,70.0,1,1.7000000000000002,193.9,42.3,2.7,116.3,116.3,28.0,0.0,0.0,11,1,1,1,1.0,307,0.0,0.0,0,0,0,0,0,1.5163333333333333,0.0452418096723869,0.07433006535947713,Other,7-Lowest,,NYCBRO917,0
96.47,1371,78.0,0.0,44,0,-7.0,-12.5,7.3,8.0,55.0,10,0.7000000000000001,338.9,70.7,13.7,227.3,236.7,16.0,0.0,21.0,13,1,1,2,1.0,18,30.0,28.0,0,0,0,1,0,3.2156666666666665,0.03109540636042403,0.07036469730123997,Crafts,5-Low,No,ATLMEM901,0
62.08,211,70.0,0.0,0,2,113.0,4.1,2.3,4.7,1.0,0,0.0,67.7,8.3,4.3,23.3,15.0,7.0,0.0,0.0,7,3,2,1,1.0,199,24.0,26.0,0,0,0,7,0,2.0693333333333332,0.0,0.294218009478673,Other,2-High,,OHIXEN937,1
91.41,1580,45.0,0.25,160,0,44.0,93.0,24.3,14.7,122.3,20,0.30000000000000004,441.5,250.0,64.3,167.7,450.7,39.0,0.0,9.0,13,2,2,2,2.0,95,50.0,44.0,0,0,0,9,0,3.0469999999999997,0.09195402298850575,0.057854430379746836,Other,1-Highest,,DALDAL214,1
45.29,1793,50.0,0.0,13,0,338.0,-5.3,7.3,20.7,41.7,15,0.7000000000000001,334.1,48.7,21.0,103.3,206.7,28.0,0.0,11.7,11,1,1,1,1.0,307,28.0,0.0,0,0,0,7,0,1.5096666666666667,0.007198228128460687,0.025259341885108755,Other,2-High,,ATLCHA423,0
104.36,670,85.0,19.55,0,10,95.0,-8.2,6.0,0.0,19.0,0,0.0,45.4,15.3,2.0,80.0,16.7,6.0,0.0,0.30000000000000004,13,1,1,2,2.0,157,26.0,0.0,0,0,0,8,0,3.478666666666667,0.0,0.15576119402985075,Other,4-Medium,,AIRCHA843,0
19.99,17,20.0,0.0,0,0,-10.0,0.0,0.30000000000000004,0.0,1.0,0,0.0,0.8,0.7000000000000001,0.7000000000000001,2.3,5.7,0.30000000000000004,0.0,0.0,9,1,1,1,1.0,261,50.0,44.0,0,0,0,8,0,0.6663333333333333,0.0,1.1758823529411764,Other,3-Good,Yes,SFRSMO650,0
89.97,1078,10.0,0.0,243,0,656.0,125.5,13.0,5.7,112.3,1,1.0,306.9,66.7,18.0,228.3,311.0,18.7,0.0,10.0,7,3,3,3,3.0,25,44.0,44.0,0,0,0,7,0,2.999,0.18395155185465556,0.08346011131725417,Professional,2-High,Yes,AIRGRE864,0
72.75,1203,60.0,3.46,45,0,-90.0,17.0,8.3,4.7,91.0,6,0.0,311.6,99.3,31.3,177.0,230.3,13.0,0.0,9.3,13,1,1,1,1.0,368,58.0,56.0,1,0,0,9,0,2.425,0.036057692307692304,0.060473815461346635,Professional,2-High,Yes,OHICOL614,1
35.24,131,45.0,0.25,0,0,48.0,0.7000000000000001,3.0,0.0,10.0,0,0.0,2.1,2.3,0.0,56.3,5.3,3.0,0.0,0.0,11,2,2,1,1.0,307,50.0,46.0,0,0,0,6,0,1.1746666666666667,0.0,0.2690076335877863,Other,1-Highest,Yes,NEVPOW619,0
30.24,174,40.0,0.25,0,0,96.0,-0.2,2.3,0.30000000000000004,25.3,0,0.0,33.8,21.3,14.0,69.3,14.0,2.7,0.0,0.0,13,1,1,1,1.0,368,36.0,34.0,0,0,0,7,0,1.008,0.0,0.17379310344827587,Professional,2-High,Yes,LAXANA714,1
30.26,4,40.0,0.0,0,0,-4.0,-0.30000000000000004,0.0,0.7000000000000001,1.0,0,0.0,0.0,0.0,0.0,0.30000000000000004,1.0,0.7000000000000001,0.0,0.0,7,1,1,1,1.0,199,76.0,78.0,0,0,0,3,0,1.0086666666666668,0.0,7.565,Other,2-High,No,LAXRIV909,0
88.79,500,45.0,0.0,135,0,558.0,85.1,2.7,4.0,39.7,10,0.0,189.7,48.0,31.3,132.7,58.3,6.7,0.0,2.3,7,1,1,2,1.0,84,40.0,0.0,0,0,0,4,0,2.9596666666666667,0.2125984251968504,0.17758000000000002,Professional,5-Low,No,HOUHOU281,0
44.69,692,45.0,1.24,23,0,-234.0,-7.7,2.0,6.3,36.7,0,0.0,61.1,8.3,0.30000000000000004,87.3,57.3,8.3,0.0,0.30000000000000004,7,1,1,1,1.0,199,0.0,0.0,0,0,0,0,0,1.4896666666666667,0.032167832167832165,0.06458092485549133,Other,2-High,,SANKIL254,0
74.99,377,30.0,0.0,109,0,373.0,87.3,7.0,0.30000000000000004,56.7,0,0.7000000000000001,72.9,26.3,5.0,85.0,88.7,7.3,0.0,0.7000000000000001,11,1,1,1,1.0,307,22.0,0.0,0,0,0,3,0,2.4996666666666667,0.2242798353909465,0.1989124668435013,Other,4-Medium,Yes,NYCBRO917,0
37.68,1084,45.0,0.0,4,1,-18.0,2.9,22.3,2.0,71.7,0,0.30000000000000004,304.9,17.7,0.30000000000000004,96.3,335.7,24.3,0.0,6.3,7,1,1,1,1.0,199,44.0,42.0,0,0,0,7,0,1.256,0.003676470588235294,0.03476014760147601,Other,5-Low,Yes,BOSBOS617,0
54.28,1455,70.0,0.0,11,0,-31.0,12.5,20.3,0.0,2.0,4,0.30000000000000004,416.8,51.3,23.0,144.3,337.3,20.3,0.0,5.7,13,1,1,3,2.0,176,0.0,0.0,0,0,0,3,0,1.8093333333333335,0.007503410641200546,0.037305841924398626,Other,5-Low,,NYCNAS516,0
10.19,282,10.0,0.0,0,0,-74.0,-0.2,1.0,0.0,12.3,0,0.30000000000000004,52.2,8.0,3.3,53.3,23.3,1.0,0.0,0.0,7,2,2,1,1.0,199,42.0,40.0,0,0,0,8,0,0.3396666666666667,0.0,0.036134751773049645,Other,2-High,No,APCFCH703,0
43.41,352,33.0,0.0,41,0,-352.0,36.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,1,1.0,368,46.0,0.0,0,0,1,1,0,1.4469999999999998,0.10432569974554708,0.12332386363636362,Other,4-Medium,No,NYCMAN917,0
36.81,270,45.0,0.25,0,0,-126.0,0.7000000000000001,0.30000000000000004,8.7,8.7,0,0.0,19.4,7.0,0.0,26.3,35.0,9.0,0.0,0.0,11,1,1,1,1.0,307,0.0,0.0,0,0,0,0,0,1.227,0.0,0.13633333333333333,Other,4-Medium,,SDASFL605,1
35.74,159,30.0,0.0,5,0,41.0,5.2,1.7000000000000002,0.0,10.7,0,0.0,11.1,3.0,0.30000000000000004,62.0,12.0,1.7000000000000002,0.0,2.0,11,1,1,1,1.0,307,0.0,0.0,0,0,0,0,0,1.1913333333333334,0.03048780487804878,0.2247798742138365,Other,2-High,,NSHNSH615,0
38.94,643,44.0,0.0,0,0,-117.0,-45.1,7.7,6.3,25.7,1,0.0,129.3,44.3,18.0,194.0,129.0,14.0,0.0,3.7,9,1,1,1,1.0,261,36.0,32.0,0,0,0,2,0,1.2979999999999998,0.0,0.06055987558320373,Other,4-Medium,No,DALDAL214,0
35.24,468,45.0,0.25,0,0,-198.0,-0.2,2.0,1.3,35.0,9,0.0,38.6,11.7,8.7,70.0,49.3,3.3,0.0,1.0,11,2,2,1,1.0,307,44.0,44.0,0,0,0,7,0,1.1746666666666667,0.0,0.0752991452991453,Other,2-High,Yes,NEVESC760,0
134.49,1463,111.0,2.48,83,6,-390.0,-34.0,17.0,3.7,39.0,6,0.0,639.9,33.7,13.3,246.7,146.0,20.7,0.0,3.7,9,1,1,1,1.0,261,40.0,0.0,0,0,0,8,0,4.4830000000000005,0.0536869340232859,0.09192754613807246,Other,5-Low,No,APCBEL443,0
34.99,343,45.0,0.0,0,0,-54.0,0.0,0.7000000000000001,3.3,40.3,0,0.0,84.7,29.7,13.0,77.3,150.0,4.0,0.0,1.3,13,1,1,1,1.0,368,38.0,0.0,0,0,0,6,0,1.1663333333333334,0.0,0.10201166180758019,Other,5-Low,Yes,OKCWIC940,0
44.99,134,55.0,0.0,0,0,40.0,0.0,0.7000000000000001,3.0,3.7,0,0.0,15.0,6.3,0.7000000000000001,31.3,4.3,3.7,0.0,0.0,13,1,1,1,1.0,368,70.0,68.0,0,0,0,8,0,1.4996666666666667,0.0,0.3357462686567164,Other,2-High,Yes,FLNTAM813,0
44.25,253,40.0,0.0,41,0,31.0,8.8,0.30000000000000004,1.3,37.7,0,0.0,64.3,26.3,7.7,91.0,14.3,1.7000000000000002,0.0,0.30000000000000004,11,1,1,1,1.0,307,36.0,38.0,0,0,0,9,0,1.475,0.13945578231292516,0.17490118577075098,Other,2-High,Yes,ATLANE678,0
52.83,1095,60.0,0.25,6,0,-322.0,-1.7000000000000002,13.3,1.3,55.3,7,1.7000000000000002,243.5,84.7,29.3,109.7,175.0,14.7,0.0,3.3,11,2,2,1,1.0,307,0.0,0.0,0,0,1,0,0,1.761,0.005449591280653951,0.04824657534246575,Other,3-Good,,MILMAD608,0
10.09,7,10.0,0.0,0,0,-1.0,-0.1,0.0,0.0,1.7000000000000002,0,0.0,0.0,0.0,0.0,2.3,0.7000000000000001,0.0,0.0,0.0,7,2,2,1,1.0,199,68.0,66.0,0,0,0,7,0,0.3363333333333333,0.0,1.4414285714285715,Crafts,2-High,Yes,DETWYN734,0
32.84,164,30.0,0.0,4,0,-56.0,-2.8,0.7000000000000001,0.30000000000000004,4.0,0,0.0,2.1,0.0,0.30000000000000004,18.0,7.3,1.0,0.0,0.0,7,2,2,1,1.0,199,62.0,60.0,0,0,0,7,0,1.0946666666666667,0.023809523809523808,0.2002439024390244,Professional,2-High,Yes,BOSPRO401,0
54.58,825,48.0,0.0,38,0,-550.0,-14.6,0.7000000000000001,0.0,16.0,1,0.0,77.5,0.7000000000000001,0.0,14.7,29.0,0.7000000000000001,0.0,0.0,11,1,1,1,1.0,307,0.0,0.0,0,0,0,0,0,1.8193333333333332,0.0440324449594438,0.06615757575757576,Other,5-Low,,PHICHC215,0
35.73,363,45.0,0.74,0,0,-113.0,-0.7000000000000001,1.7000000000000002,0.30000000000000004,12.0,1,0.0,47.7,12.7,9.3,40.3,37.0,2.0,0.0,0.0,9,2,2,1,1.0,261,36.0,62.0,0,0,0,6,0,1.1909999999999998,0.0,0.09842975206611569,Other,2-High,,SEALVW360,0
34.99,846,45.0,0.0,0,0,204.0,0.0,12.0,1.0,31.0,1,0.0,168.6,61.0,22.3,62.3,112.3,13.0,0.0,1.3,11,3,3,2,2.0,299,48.0,42.0,0,0,0,8,0,1.1663333333333334,0.0,0.041359338061465724,Professional,2-High,Yes,OHICAN330,0
38.99,336,45.0,0.0,0,0,-70.0,0.0,8.3,1.3,31.3,0,0.30000000000000004,75.8,55.0,15.7,38.7,120.7,9.7,0.0,1.0,9,2,2,2,2.0,250,0.0,0.0,0,0,0,0,0,1.2996666666666667,0.0,0.11604166666666667,Other,2-High,,PHITRT609,0
50.41,200,60.0,0.0,0,0,3.0,-0.4,0.30000000000000004,4.3,72.0,0,0.30000000000000004,30.3,22.3,1.0,109.7,41.7,4.7,0.0,0.0,11,1,1,2,1.0,286,64.0,64.0,0,0,0,6,0,1.6803333333333332,0.0,0.25205,Clerical,2-High,Yes,NSHNSH615,0
35.48,234,45.0,0.5,0,0,56.0,-0.5,0.7000000000000001,1.0,14.3,0,0.0,27.6,7.3,3.0,34.0,15.3,1.7000000000000002,0.0,0.30000000000000004,11,1,1,1,1.0,307,52.0,52.0,0,0,0,5,0,1.1826666666666665,0.0,0.15162393162393162,Other,2-High,,LAXCDG310,1
39.99,572,50.0,0.0,0,0,-20.0,-5.0,2.3,0.0,45.3,0,0.30000000000000004,1.7000000000000002,0.30000000000000004,0.0,20.7,54.7,2.3,0.0,0.0,13,1,1,3,2.0,10,56.0,0.0,0,0,0,5,0,1.333,0.0,0.06991258741258742,Retired,2-High,No,STLSPR417,0
53.23,1205,65.0,0.74,0,0,-275.0,1.8,1.3,7.0,24.7,4,0.0,224.8,32.3,22.7,144.3,90.7,8.3,0.0,2.7,13,1,1,1,1.0,368,54.0,46.0,0,0,1,8,0,1.7743333333333333,0.0,0.044174273858921156,Professional,2-High,Yes,SANAUS512,0
77.13,2084,55.0,0.25,64,0,-267.0,-47.8,38.7,4.0,33.7,7,0.0,199.0,39.0,15.7,83.0,129.0,42.7,0.0,1.0,7,1,1,1,1.0,199,0.0,0.0,0,0,0,0,0,2.5709999999999997,0.0297951582867784,0.037010556621881,Other,5-Low,,FLNTAL850,1
32.9,467,10.0,0.0,48,7,-176.0,-6.3,10.0,0.7000000000000001,24.7,0,0.0,20.8,9.7,8.7,76.3,41.0,10.7,0.0,1.3,11,2,2,1,1.0,307,0.0,0.0,0,0,0,0,0,1.0966666666666667,0.09320388349514563,0.07044967880085652,Other,2-High,,LOUETN502,1
34.99,247,45.0,0.0,0,0,68.0,0.0,0.30000000000000004,5.0,7.7,0,0.7000000000000001,0.0,0.0,0.0,36.7,9.7,5.3,0.0,0.0,13,1,1,1,1.0,368,38.0,34.0,0,0,0,7,0,1.1663333333333334,0.0,0.14165991902834008,Crafts,2-High,Yes,INHSBN219,0
30.26,44,40.0,0.0,0,0,9.0,-0.30000000000000004,1.3,0.0,0.30000000000000004,0,0.0,6.1,2.7,0.0,13.3,2.3,1.3,0.0,0.0,7,1,1,1,1.0,199,0.0,0.0,0,0,0,6,0,1.0086666666666668,0.0,0.6877272727272727,Other,2-High,No,LAXCUL310,0
11.85,756,10.0,1.24,0,0,-101.0,-0.5,9.7,1.3,51.0,0,0.7000000000000001,106.8,66.7,24.7,113.3,92.3,11.0,0.0,1.3,7,2,2,1,1.0,199,0.0,0.0,0,0,0,0,0,0.39499999999999996,0.0,0.015674603174603174,Other,2-High,,BOSBOS617,0
25.15,126,33.0,0.0,0,0,-64.0,-29.5,0.0,0.0,3.0,0,0.30000000000000004,13.6,18.0,2.3,24.0,28.3,0.0,0.0,0.7000000000000001,9,1,1,1,1.0,261,38.0,38.0,0,0,0,4,0,0.8383333333333333,0.0,0.1996031746031746,Other,4-Medium,Yes,SANAUS512,1
36.35,403,45.0,0.0,4,0,86.0,-1.4,11.0,5.3,55.3,1,0.30000000000000004,40.2,29.3,2.7,43.7,77.7,16.3,0.0,0.0,9,1,1,1,1.0,261,0.0,0.0,0,0,0,0,0,1.2116666666666667,0.009828009828009828,0.0901985111662531,Other,4-Medium,,DETKAL616,0
34.76,109,40.0,0.0,0,0,-70.0,-0.30000000000000004,2.7,0.7000000000000001,5.0,0,1.7000000000000002,3.0,6.3,0.0,23.3,6.3,3.3,0.0,0.0,7,1,1,1,1.0,199,0.0,0.0,0,0,0,0,0,1.1586666666666665,0.0,0.31889908256880733,Other,3-Good,,KCYKCM816,0
41.07,597,45.0,0.0,4,1,43.0,-1.3,6.3,10.3,30.0,0,0.0,172.3,19.3,7.0,55.0,66.0,16.7,0.0,0.7000000000000001,11,1,1,1,1.0,307,30.0,0.0,0,0,1,3,0,1.369,0.0066555740432612314,0.06879396984924623,Other,2-High,No,STLCOL618,0
191.99,1456,70.0,0.0,344,25,-8.0,25.3,14.3,44.3,125.0,2,0.0,388.4,118.7,22.0,340.7,275.3,58.7,0.0,18.0,9,2,2,2,2.0,96,0.0,0.0,0,0,0,0,0,6.399666666666667,0.19111111111111112,0.13186126373626375,Other,3-Good,,OKCFTS501,0
59.99,226,70.0,0.0,0,0,70.0,0.0,4.7,1.3,19.7,1,0.0,86.4,13.7,18.3,58.7,44.7,6.0,0.0,0.0,11,1,1,1,1.0,307,32.0,40.0,0,0,0,2,0,1.9996666666666667,0.0,0.2654424778761062,Other,4-Medium,No,NEVLVS702,0
10.83,67,11.0,0.0,0,0,58.0,-0.8,0.30000000000000004,7.0,5.3,0,0.0,0.0,1.3,0.0,18.7,12.3,7.3,0.0,0.0,7,2,2,1,1.0,199,48.0,44.0,0,0,0,7,0,0.361,0.0,0.16164179104477613,Other,2-High,,HWIHON808,0
68.18,618,65.0,2.7199999999999998,0,0,-8.0,-16.9,15.3,8.7,45.3,9,0.0,68.2,59.0,26.0,168.3,124.3,24.0,0.0,2.0,7,1,1,2,2.0,9,0.0,0.0,0,0,0,0,0,2.272666666666667,0.0,0.11032362459546927,Other,5-Low,,LAXPSG760,0
37.24,0,-11.0,0.0,0,0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,2,2.0,3,0.0,0.0,0,0,0,0,0,1.2413333333333334,0.0,0.0,Other,6-Verylow,,MINSTP612,1
41.64,840,50.0,0.5,5,0,-58.0,-1.7000000000000002,3.7,33.3,12.3,3,1.0,42.8,15.7,0.7000000000000001,58.7,75.0,37.0,0.0,0.0,7,1,1,1,1.0,199,36.0,0.0,0,0,0,6,0,1.3880000000000001,0.005917159763313609,0.04957142857142857,Other,4-Medium,Yes,OHHATH740,1
124.83,978,60.0,0.25,185,0,-978.0,-74.8,15.0,7.7,47.3,19,0.30000000000000004,228.9,24.7,0.7000000000000001,162.3,94.0,22.7,0.0,1.7000000000000002,7,1,1,1,1.0,199,0.0,0.0,0,0,0,0,0,4.161,0.1590713671539123,0.12763803680981595,Other,7-Lowest,,ATLROS678,0
51.74,92,60.0,0.0,0,2,134.0,0.6000000000000001,1.0,0.30000000000000004,9.3,0,0.0,1.1,18.0,0.0,31.0,13.3,1.3,0.0,0.0,11,1,1,2,1.0,306,36.0,0.0,0,0,0,4,0,1.7246666666666668,0.0,0.5623913043478261,Other,2-High,No,SEAABN253,1
62.95,657,30.0,3.46,102,0,-657.0,-62.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,9,1,1,2,2.0,145,0.0,0.0,0,0,1,8,0,2.0983333333333336,0.13438735177865613,0.09581430745814308,Other,5-Low,,SFROAK510,0
77.47,769,50.0,0.0,104,0,387.0,17.1,7.7,0.30000000000000004,47.7,6,0.0,207.3,40.0,18.0,112.3,231.7,8.0,0.0,10.0,9,1,1,1,1.0,261,0.0,0.0,0,0,0,8,0,2.582333333333333,0.11912943871706758,0.10074122236671001,Other,7-Lowest,No,LAXCAN661,0
37.49,768,50.0,0.0,0,0,274.0,-2.5,2.0,3.7,15.7,0,0.30000000000000004,2.8,5.3,1.3,27.7,43.7,5.7,0.0,0.0,9,1,1,2,1.0,254,28.0,26.0,0,0,0,5,0,1.2496666666666667,0.0,0.04881510416666667,Other,2-High,Yes,MINMIN612,0
34.99,836,45.0,0.0,0,0,50.0,0.0,3.0,0.30000000000000004,35.0,0,0.0,138.3,20.0,3.0,43.0,154.7,3.3,0.0,1.3,13,1,1,1,1.0,368,48.0,18.0,0,0,0,6,0,1.1663333333333334,0.0,0.041854066985645935,Other,4-Medium,,NCRCHA704,0
48.28,385,55.0,0.0,15,1,-69.0,-3.3,7.0,9.3,32.0,0,1.7000000000000002,39.6,33.3,6.0,95.0,66.0,16.3,0.0,0.30000000000000004,9,1,1,1,1.0,261,0.0,0.0,0,0,0,0,0,1.6093333333333333,0.0375,0.1254025974025974,Other,4-Medium,,NCRGRE336,0
35.62,357,45.0,0.0,0,0,300.0,0.5,2.7,1.7000000000000002,32.7,0,0.0,88.7,15.3,0.30000000000000004,58.7,43.0,4.3,0.0,0.30000000000000004,11,1,1,1,1.0,307,,,0,0,0,0,0,1.1873333333333334,0.0,0.09977591036414565,Other,3-Good,,APCFCH703,0
68.17,584,70.0,0.99,23,0,258.0,22.4,6.0,5.3,32.0,0,1.7000000000000002,68.6,28.7,0.30000000000000004,165.7,32.7,11.3,0.0,0.30000000000000004,11,1,1,1,1.0,307,26.0,24.0,0,0,0,6,0,2.2723333333333335,0.03789126853377265,0.11672945205479453,Other,3-Good,Yes,FLNORL407,1
72.09,414,45.0,1.24,100,1,152.0,64.2,4.3,0.7000000000000001,10.3,0,0.7000000000000001,93.8,10.7,9.3,100.3,9.0,5.0,0.0,0.7000000000000001,13,2,2,1,1.0,368,30.0,30.0,0,0,0,8,0,2.403,0.19455252918287938,0.1741304347826087,Other,2-High,,SANAUS512,1
23.89,219,9.0,0.5,0,3,-118.0,-4.7,1.7000000000000002,23.7,3.7,2,0.0,24.6,1.3,0.0,40.0,21.3,25.3,0.0,0.0,7,5,2,1,1.0,199,48.0,0.0,0,0,0,6,0,0.7963333333333333,0.0,0.10908675799086759,Other,3-Good,,CHILAG708,0
35.19,332,45.0,0.0,0,0,91.0,0.2,4.7,0.0,86.0,0,0.0,99.5,21.0,1.3,52.3,92.0,4.7,0.0,0.0,11,1,1,1,1.0,307,50.0,50.0,0,0,0,9,0,1.1729999999999998,0.0,0.10599397590361445,Professional,2-High,Yes,NYCNEW201,1
46.2,262,52.0,0.0,16,0,90.0,7.7,5.3,0.0,13.0,1,0.0,11.8,2.0,1.3,61.0,10.7,5.3,0.0,0.0,9,1,1,1,1.0,261,0.0,0.0,0,0,0,0,0,1.54,0.05755395683453238,0.17633587786259544,Other,2-High,,SEAOLY360,0
160.35,1449,75.0,2.48,205,3,-113.0,-48.4,2.7,52.0,27.0,4,2.3,166.7,35.3,11.0,155.7,114.0,54.7,0.0,2.7,9,1,1,1,1.0,261,30.0,0.0,0,0,0,3,0,5.345,0.12394195888754535,0.11066252587991718,Other,3-Good,,AIRSAV912,0
10.0,289,10.0,0.0,0,0,198.0,0.0,9.0,0.7000000000000001,34.0,0,0.30000000000000004,149.5,10.3,4.7,71.3,64.0,9.7,0.0,1.0,11,2,2,1,1.0,306,0.0,0.0,0,0,0,0,0,0.3333333333333333,0.0,0.03460207612456748,Other,1-Highest,,SFROAK510,0
37.06,1077,45.0,0.5,4,0,-290.0,-2.1,22.3,1.3,36.7,9,0.0,111.0,54.3,0.0,112.0,167.7,23.7,0.0,2.3,13,1,1,1,1.0,367,56.0,0.0,0,0,0,5,0,1.2353333333333334,0.0037002775208140612,0.03441039925719592,Other,2-High,No,SEASEA206,0
35.55,134,45.0,0.25,0,0,-66.0,0.4,0.0,4.7,9.0,0,0.30000000000000004,5.6,1.7000000000000002,0.0,19.7,10.3,4.7,0.0,0.0,7,1,1,1,1.0,198,40.0,40.0,0,0,0,9,0,1.1849999999999998,0.0,0.2652985074626866,Other,2-High,,MIANAP941,0
131.73,1565,10.0,2.7199999999999998,314,1,132.0,123.4,14.3,2.7,27.7,0,0.30000000000000004,486.7,103.3,49.0,320.7,213.3,17.0,0.0,8.7,11,2,2,2,1.0,293,0.0,0.0,0,0,0,5,0,4.391,0.16711016498137307,0.08417252396166133,Other,2-High,,DALDAL214,0
163.49,1506,45.0,0.0,364,0,-91.0,7.7,11.3,2.3,76.3,5,0.0,391.2,37.3,2.7,141.0,195.0,13.7,0.0,3.3,9,1,1,1,1.0,260,46.0,0.0,0,0,0,7,0,5.449666666666667,0.1946524064171123,0.10855909694555113,Crafts,3-Good,No,NNYALB518,0
123.78,1303,55.0,0.74,223,0,305.0,25.2,15.3,1.0,46.0,0,0.30000000000000004,541.9,25.3,3.3,113.0,168.3,16.3,0.0,3.7,11,1,1,3,1.0,138,48.0,50.0,0,0,0,7,0,4.126,0.14613368283093053,0.09499616270145818,Professional,3-Good,Yes,SFRSCL408,1
55.77,362,44.0,0.0,36,2,-360.0,-62.0,1.7000000000000002,0.7000000000000001,18.3,1,0.0,60.3,14.7,0.0,63.0,23.3,2.3,0.0,0.7000000000000001,9,1,1,1,1.0,260,22.0,0.0,0,0,0,2,0,1.8590000000000002,0.09045226130653267,0.154060773480663,Student,4-Medium,No,NORROC507,0
39.48,153,45.0,0.0,1,0,113.0,1.5,4.3,0.0,6.3,0,0.30000000000000004,23.7,7.3,1.3,15.0,22.0,4.3,0.0,0.30000000000000004,13,2,1,2,2.0,224,0.0,0.0,0,0,0,0,0,1.3159999999999998,0.006493506493506494,0.25803921568627447,Other,5-Low,,HARHAR860,0
39.3,242,26.0,2.9699999999999998,15,0,-82.0,0.5,10.0,0.0,5.3,5,0.30000000000000004,14.2,3.0,0.0,36.3,56.3,10.0,0.0,0.0,9,1,1,1,1.0,260,0.0,0.0,0,0,0,0,0,1.3099999999999998,0.058365758754863814,0.16239669421487601,Other,3-Good,,NYCBRO917,1
30.07,33,39.0,0.74,0,0,22.0,0.9,0.7000000000000001,0.0,2.7,1,0.0,0.0,0.0,0.0,10.7,6.0,0.7000000000000001,0.0,0.0,13,1,1,1,1.0,367,40.0,90.0,0,0,0,6,0,1.0023333333333333,0.0,0.9112121212121213,Other,3-Good,,BOSBOS978,0
60.16,418,45.0,0.0,11,15,-122.0,-14.9,6.0,0.0,19.7,2,0.30000000000000004,78.4,27.0,7.7,63.7,75.0,6.0,0.0,0.0,9,1,1,1,1.0,260,0.0,0.0,0,0,0,0,0,2.005333333333333,0.02564102564102564,0.14392344497607654,Other,5-Low,,BOSPTL207,0
31.75,88,40.0,0.0,0,2,-67.0,-1.8,3.3,0.30000000000000004,5.0,0,0.0,5.0,0.0,0.30000000000000004,11.0,2.7,3.7,0.0,0.0,9,1,1,1,1.0,260,84.0,74.0,0,0,0,5,0,1.0583333333333333,0.0,0.36079545454545453,Other,7-Lowest,Yes,LAUJAC601,0
